"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier: ","H8/H8/B1001NCBA","H8/H8/B1002NCBA","H8/H8/B1003NCBA","H8/H8/B1301NCBA","H8/H8/B1302NCBA","H8/H8/B1011NCBA","H8/H8/B1303NCBA","H8/H8/B1304NCBA","H8/H8/B1020NCBA","H8/H8/B1023NCBA","H8/H8/B1026NCBA","H8/H8/B1221NCBA","H8/H8/B1027NCBA","H8/H8/B1220NCBA","H8/H8/B3219NCBA","H8/H8/B1215NCBA","H8/H8/B1216NCBA","H8/H8/B1217NCBA","H8/H8/B1218NCBA","H8/H8/B1029NCBA","H8/H8/B1247NCBA","H8/H8/B3248NCBA","H8/H8/B1243NCBA","H8/H8/B1245NCBA","H8/H8/B3305NCBA","H8/H8/B1030NCBA","H8/H8/B1310NCBA","H8/H8/B1043NCBA","H8/H8/B1048NCBA","H8/H8/B3092NCBA","H8/H8/B1047NCBA","H8/H8/B3053NCBA","H8/H8/B1151NCBA","H8/H8/B1058NCBA","H8/H8/B1072NCBA","H8/H8/B1110NCBA","H8/H8/B3094NCBA","H8/H8/B1100NCBA","H8/H8/B3095NCBA","H8/H8/B1152NCBA","H8/H8/B1091NCBA"
"Time Period","B1001NCBA","B1002NCBA","B1003NCBA","B1301NCBA","B1302NCBA","B1011NCBA","B1303NCBA","B1304NCBA","B1020NCBA","B1023NCBA","B1026NCBA","B1221NCBA","B1027NCBA","B1220NCBA","B3219NCBA","B1215NCBA","B1216NCBA","B1217NCBA","B1218NCBA","B1029NCBA","B1247NCBA","B3248NCBA","B1243NCBA","B1245NCBA","B3305NCBA","B1030NCBA","B1310NCBA","B1043NCBA","B1048NCBA","B3092NCBA","B1047NCBA","B3053NCBA","B1151NCBA","B1058NCBA","B1072NCBA","B1110NCBA","B3094NCBA","B1100NCBA","B3095NCBA","B1152NCBA","B1091NCBA"
2017-09-27,12399372.2,3386475.0,2484110.6,1784021.4,700089.2,902364.3,85603.6,816760.7,9012897.3,2109682.4,4232789.3,2176335.5,387508.9,1788826.6,2056453.8,318529.2,97135.4,320897.6,1319891.6,1394823.8,737329.3,657494.5,417732.4,239762.0,1275601.8,437862.4,837739.4,108628.9,2393993.9,432757.5,12870.8,1388726.5,16519092.1,11873209.0,1605825.2,10267383.8,2069466.1,184375.1,558719.6,14685769.8,1833322.3
2017-10-04,12415029.7,3386204.2,2484082.2,1784211.6,699870.6,902122.0,86045.2,816076.8,9028825.5,2117418.9,4242360.7,2181526.1,387100.9,1794425.2,2060834.6,319252.3,97416.9,324531.4,1319634.0,1397013.0,738799.0,658214.0,417780.8,240433.2,1272032.9,435824.9,836208.0,109678.1,2434259.7,433625.9,12780.4,1379687.1,16565704.7,11940865.7,1598253.4,10342612.3,2036871.4,198847.4,554336.3,14730920.7,1834784.0
2017-10-11,12436234.2,3392539.9,2490068.1,1788653.8,701414.4,902471.7,86335.7,816136.1,9043694.3,2118053.1,4249423.9,2185005.6,386692.5,1798313.2,2064418.2,320949.4,97496.2,325250.4,1320722.3,1397860.5,738896.2,658964.3,418415.3,240549.0,1278356.8,439778.1,838578.7,109837.7,2383870.1,435703.1,13245.1,1378652.1,16537867.0,11948623.6,1607506.6,10341117.0,2023749.2,168161.8,559526.4,14700061.1,1837805.9
2017-10-18,12448306.0,3391173.6,2489436.1,1787770.7,701665.4,901737.5,85741.3,815996.2,9057132.3,2108847.1,4253730.1,2185293.7,386441.7,1798852.0,2068436.4,321972.2,97496.6,325531.5,1323436.1,1413390.8,753830.1,659560.7,418737.0,240823.7,1281164.3,439687.1,841477.1,109850.6,2421784.2,447274.5,13339.7,1384232.2,16605085.9,11903057.4,1605328.8,10297728.7,2055409.6,248915.6,549277.1,14756659.8,1848426.1
2017-10-25,12446484.5,3386476.3,2489130.5,1793344.5,695786.1,897345.8,84536.3,812809.5,9060008.1,2110009.9,4257531.9,2187210.7,385610.3,1801600.5,2070321.1,322210.2,97540.2,326275.3,1324295.4,1413144.4,753285.4,659859.1,418779.3,241079.7,1279321.9,439031.0,840290.9,109738.4,2410813.7,451821.6,13553.1,1381450.5,16594384.9,11949883.7,1601396.0,10348487.7,2053350.7,221911.9,533480.1,14758626.5,1835758.4
2017-11-01,12455652.1,3388155.0,2490905.2,1792186.0,698719.2,897249.7,84034.3,813215.4,9067497.1,2107459.2,4259123.3,2187385.5,384853.8,1802531.8,2071737.8,322757.5,97656.9,327576.5,1323747.0,1415640.9,755729.5,659911.4,418333.7,241577.7,1285273.8,443752.6,841521.1,109560.8,2425070.7,436529.9,13372.2,1407193.8,16628257.8,11990190.3,1605985.7,10384204.6,2058266.0,207359.2,548721.4,14804536.8,1823721.0
2017-11-08,12463081.5,3388044.9,2488578.1,1789759.7,698818.4,899466.9,83643.8,815823.0,9075036.6,2106254.5,4264222.6,2189347.7,384475.7,1804872.0,2074874.9,322959.0,97668.8,328658.5,1325588.5,1419556.5,758489.9,661066.6,418693.6,242373.0,1285003.0,443490.3,841512.7,110050.9,2404634.6,459175.9,13197.8,1408662.5,16638701.5,11958017.5,1608505.4,10349512.0,2067531.8,238871.8,553427.8,14817848.9,1820852.6
2017-11-15,12465635.9,3393201.1,2485765.3,1787464.0,698301.3,907435.8,83555.5,823880.3,9072434.8,2103955.0,4267590.1,2189043.1,384005.0,1805038.1,2078547.0,324081.0,97870.5,329115.1,1327480.3,1420528.9,758817.3,661711.6,419050.0,242661.6,1280360.8,441746.3,838614.6,110202.9,2440881.6,457513.1,13170.2,1390366.4,16657364.3,11964223.2,1614462.6,10349760.6,2055957.7,272016.9,545768.9,14837966.7,1819397.5
2017-11-22,12475994.3,3392967.5,2481328.2,1787876.7,693451.4,911639.4,83420.8,828218.6,9083026.7,2105142.2,4273459.8,2192939.1,383573.9,1809365.2,2080520.7,324047.9,97950.7,329178.7,1329343.4,1421757.7,759588.6,662169.2,418942.9,243226.3,1282667.0,442257.9,840409.1,110117.3,2435601.2,449808.2,12927.2,1395653.9,16659867.5,11966136.9,1604091.1,10362045.8,2058853.9,267132.3,543981.8,14836105.0,1823762.5
2017-11-29,12514937.9,3425241.6,2516368.5,1811204.4,705164.1,908873.1,82223.0,826650.1,9089696.3,2103906.7,4278549.8,2196945.3,383215.3,1813730.0,2081604.5,324651.5,98059.7,329523.2,1329370.1,1426174.0,763219.9,662954.2,419620.7,243333.4,1281065.7,442127.6,838938.1,110204.0,2404891.1,443076.3,12626.8,1405726.8,16671054.8,11928053.9,1597794.6,10330259.3,2099071.4,247215.6,572032.9,14846373.8,1824681.0
2017-12-06,12529441.2,3435167.4,2522398.9,1818993.3,703405.6,912768.6,82145.5,830623.1,9094273.7,2100193.7,4281220.9,2198913.0,382935.5,1815977.4,2082307.9,324296.2,98102.7,330821.0,1329088.0,1425654.1,762354.8,663299.3,420008.3,243290.9,1287205.1,444568.9,842636.2,110376.2,2442968.8,444798.5,13316.5,1409960.7,16730109.5,11986375.3,1601811.4,10384563.9,2100787.0,242683.0,563260.4,14893105.7,1837003.8
2017-12-13,12522794.7,3432879.5,2516918.8,1816468.1,700450.7,915960.7,81977.3,833983.5,9089915.1,2100034.5,4277439.1,2192893.7,382388.0,1810505.8,2084545.4,324459.8,98263.0,331172.9,1330649.6,1426286.8,762789.9,663496.9,420111.9,243385.0,1286154.7,442567.2,843587.5,110436.3,2412453.4,459167.1,13327.4,1434100.7,16731406.9,11981696.2,1591453.0,10390243.2,2109292.7,216331.0,582004.5,14889324.4,1842082.5
2017-12-20,12530887.2,3429996.4,2519892.0,1820970.5,698921.5,910104.4,81537.9,828566.6,9100890.8,2102857.7,4286383.3,2200007.5,382031.3,1817976.2,2086375.8,324681.4,98364.8,331569.0,1331760.7,1427344.6,763411.3,663933.3,420275.3,243658.0,1284305.2,441190.2,843115.0,110125.1,2410261.3,465584.8,12934.8,1405532.5,16715075.5,11979428.2,1594254.3,10385174.0,2109439.5,226287.5,552673.1,14867828.3,1847247.1
2017-12-27,12555059.9,3440956.8,2528032.5,1820882.4,707150.1,912924.3,81759.0,831165.3,9114103.2,2106190.0,4290077.9,2201657.9,381749.6,1819908.3,2088420.0,324548.2,98274.4,332872.4,1332725.0,1428299.8,764076.3,664223.5,420425.8,243797.7,1289535.5,442130.4,847405.1,110335.6,2427886.8,454874.2,13058.4,1402122.1,16742665.9,11981056.3,1575392.7,10405663.6,2092188.4,250766.2,570235.2,14894246.1,1848419.8
2018-01-03,12550727.2,3434546.3,2522255.9,1818737.0,703518.9,912290.4,80886.8,831403.6,9116181.0,2110659.9,4289143.2,2199939.6,380974.6,1818965.0,2089203.6,325747.9,98402.6,332846.0,1332207.1,1431150.8,767212.8,663938.0,420343.3,243594.7,1285227.1,444397.7,840829.4,110489.0,2442293.4,464145.0,12943.9,1380284.6,16739905.1,11991348.2,1580728.7,10410619.6,2115319.9,242685.3,562739.9,14912093.3,1827811.9
2018-01-10,12546307.0,3425452.4,2515726.3,1812572.8,703153.4,909726.2,80671.9,829054.2,9120854.6,2108010.6,4293623.5,2200361.6,380417.3,1819944.3,2093261.9,327231.7,98521.6,333047.2,1334461.3,1432662.4,767899.4,664763.0,420601.0,244161.9,1286558.1,446806.7,839751.4,110372.6,2385775.3,451519.3,12678.0,1393896.3,16679803.4,11977863.3,1585147.5,10392715.8,2105606.9,218840.5,566595.3,14868906.0,1810897.3
2018-01-17,12554976.7,3421204.7,2507511.7,1806478.4,701033.3,913693.0,80525.8,833167.1,9133772.0,2110236.4,4300357.7,2203706.2,379876.2,1823830.0,2096651.5,328046.4,98550.3,334156.4,1335898.4,1434365.9,769057.3,665308.6,420603.0,244705.6,1288811.9,444223.0,844588.9,110469.1,2392998.7,472864.0,12777.3,1392555.4,16715703.0,12004911.2,1587892.8,10417018.3,2111251.2,216034.4,583652.7,14915849.5,1799853.5
2018-01-24,12558703.6,3423470.2,2506760.1,1802559.2,704200.9,916710.1,81082.8,835627.3,9135233.4,2105154.1,4307466.9,2209095.2,378969.0,1830126.2,2098371.7,328887.1,98527.8,334352.7,1336604.1,1432374.5,766837.7,665536.7,420758.4,244778.3,1290238.0,443509.0,846729.0,110515.0,2355715.8,476104.5,12956.2,1409358.7,16702323.8,11998637.5,1583883.1,10414754.5,2125868.2,183542.9,601378.8,14909427.4,1792896.4
2018-01-31,12562311.5,3419599.4,2507052.9,1798294.6,708758.2,912546.5,80157.1,832389.4,9142712.2,2105475.1,4308792.8,2208342.9,378263.0,1830080.0,2100449.9,329506.6,98545.2,334113.8,1338284.2,1435263.7,768709.5,666554.2,421148.0,245406.2,1293180.6,446405.0,846775.6,110098.1,2341134.7,460313.5,13060.8,1397174.9,16663897.4,12032240.1,1586669.2,10445570.9,2111653.8,135555.5,593636.3,14873085.7,1790811.7
2018-02-07,12544660.9,3401145.4,2498883.3,1789902.9,708980.3,902262.1,79116.7,823145.4,9143515.4,2104053.7,4311752.2,2209094.6,377743.4,1831351.3,2102657.6,329938.3,98774.7,334402.3,1339542.4,1435210.9,768283.4,666927.5,421309.3,245618.2,1292498.6,445402.8,847095.8,110571.1,2338182.6,470128.9,13117.9,1376373.7,16631892.8,11976283.6,1575488.0,10400795.7,2107786.2,184358.7,564668.5,14833097.0,1798795.8
2018-02-14,12560174.0,3411177.8,2505528.2,1794800.2,710728.0,905649.6,81222.1,824427.5,9148996.2,2105230.5,4312282.5,2207523.0,377025.9,1830497.1,2104759.6,330608.0,98793.5,335390.9,1339967.2,1436061.1,768594.5,667466.6,421310.4,246156.2,1295422.1,447739.9,847682.2,110606.2,2341528.3,468438.0,12930.9,1412012.8,16684477.9,11975140.1,1563613.8,10411526.3,2118440.0,192849.0,590525.1,14876954.2,1807523.7
2018-02-21,12564577.2,3404152.5,2501257.4,1794895.4,706362.0,902895.1,81365.1,821530.0,9160424.8,2111606.5,4316824.2,2210252.1,376202.1,1834050.1,2106572.1,330637.3,98880.5,335403.2,1341651.1,1435786.4,768261.8,667524.7,421307.7,246217.0,1296207.6,449429.5,846778.1,110437.5,2324187.5,472010.1,13123.0,1383336.0,16646796.2,11972611.7,1556032.8,10416578.9,2125380.9,190901.8,557367.6,14846262.0,1800534.3
2018-02-28,12579459.1,3404087.5,2504587.0,1799825.5,704761.5,899500.5,79246.1,820254.4,9175371.6,2115480.7,4321194.5,2211892.5,375343.0,1836549.6,2109301.9,331051.3,99030.5,336400.2,1342820.0,1437004.5,768503.4,668501.1,421381.2,247119.9,1301691.9,451637.4,850054.5,110182.5,2307080.1,484830.4,13674.2,1392857.9,16667719.1,12049916.9,1564371.8,10485545.1,2108901.5,151411.4,551012.8,14861242.6,1806476.5
2018-03-07,12571244.4,3392635.4,2498552.0,1791382.2,707169.8,894083.4,78085.9,815997.5,9178609.1,2121715.5,4319768.9,2208853.5,374444.8,1834408.7,2110915.4,331875.8,99168.2,337098.4,1342773.0,1439072.2,770413.4,668658.8,421166.4,247492.4,1298052.5,449199.0,848853.4,110210.2,2300129.8,471704.8,13471.4,1391585.0,16637925.2,12009526.2,1552649.4,10456876.7,2101906.5,156127.9,550707.5,14818268.1,1819657.1
2018-03-14,12585198.2,3400308.0,2506325.6,1797857.5,708468.0,893982.4,78663.6,815318.8,9184890.2,2127361.0,4319443.9,2205688.6,373393.5,1832295.1,2113755.4,331470.2,99238.7,337372.4,1345674.0,1438325.5,769401.3,668924.1,420903.7,248020.4,1299759.8,448963.1,850796.7,110192.7,2264422.9,499392.4,13080.6,1386724.6,16638626.1,12036209.4,1565417.7,10470791.7,2075535.0,146612.2,562859.4,14821215.9,1817410.2
2018-03-21,12563082.3,3391427.5,2499524.4,1793059.3,706465.1,891903.1,78790.1,813113.0,9171654.8,2110560.1,4327672.2,2211942.2,372369.5,1839572.7,2115730.0,331769.0,99335.0,338139.3,1346486.8,1440186.6,770297.9,669888.7,421466.3,248422.4,1293235.8,451168.7,842067.1,110386.5,2208727.9,513350.9,13595.2,1375659.0,16564028.9,11967437.9,1552630.6,10414807.3,2069462.7,166402.6,539008.1,14742311.4,1821717.5
2018-03-28,12565863.1,3379295.2,2500635.2,1793600.6,707034.6,878659.9,77143.1,801516.8,9186567.9,2115695.4,4331959.6,2215365.9,371482.9,1843883.0,2116593.7,332102.8,99346.4,338620.2,1346524.3,1440768.8,770258.4,670510.4,421302.8,249207.6,1298144.1,451130.7,847013.4,110807.5,2194191.5,494864.8,13616.8,1390137.5,16547866.3,12025665.2,1558087.9,10467577.3,2014426.9,148893.0,546963.2,14735948.3,1811917.9
2018-04-04,12611029.6,3375034.4,2506591.7,1795006.2,711585.5,868442.8,77600.2,790842.5,9235995.1,2149235.9,4331636.8,2214709.6,370610.7,1844098.9,2116927.2,332712.1,99468.5,338842.3,1345904.3,1459964.6,786057.9,673906.6,422195.8,251710.9,1295157.8,453084.2,842073.6,111288.2,2184720.1,491943.2,14229.5,1389051.5,16579685.6,12072381.4,1551564.3,10520817.1,2009404.9,106077.0,558112.8,14745976.2,1833709.5
2018-04-11,12631570.6,3367950.3,2503976.9,1794881.8,709095.1,863973.4,77534.6,786438.7,9263620.3,2162428.3,4339406.6,2220949.0,369912.1,1851036.9,2118457.6,332483.4,99512.3,339521.4,1346940.5,1460562.8,785868.4,674694.5,422401.9,252292.5,1301222.6,455507.2,845715.4,110899.1,2170277.5,492223.8,13713.9,1393366.3,16590253.0,12092533.1,1567699.5,10524833.6,1991933.7,98748.9,562294.3,14745509.9,1844743.1
2018-04-18,12641014.8,3369900.6,2505781.2,1796887.3,708893.9,864119.4,77367.7,786751.7,9271114.2,2165124.8,4340371.9,2219523.8,369654.3,1849869.5,2120848.1,333234.7,99546.6,340647.4,1347419.4,1461437.1,786415.1,675022.0,422298.3,252723.7,1304180.4,459361.4,844819.0,111205.7,2209404.4,491090.9,13306.0,1399274.4,16642884.7,12080504.5,1580528.0,10499976.5,2033221.3,121210.5,566514.2,14801450.5,1841434.3
2018-04-25,12642168.3,3359086.6,2505962.6,1795268.6,710694.0,853124.1,77249.1,775875.0,9283081.6,2168977.5,4341703.2,2216408.6,368605.3,1847803.3,2125294.6,333375.8,99671.8,341523.0,1350724.0,1461765.7,786557.9,675207.8,422065.0,253142.8,1310635.2,461605.5,849029.7,111393.7,2223891.2,483636.8,12968.9,1395872.7,16647144.1,12107221.5,1580751.4,10526470.0,2030713.3,112793.8,565334.7,14816063.3,1831080.9
2018-05-02,12645044.0,3356918.6,2502715.9,1792478.0,710237.9,854202.6,76487.1,777715.6,9288125.5,2168708.0,4345077.8,2218854.6,367898.9,1850955.7,2126223.2,333389.2,99791.4,341121.6,1351921.1,1461403.7,786661.8,674741.9,422170.9,252570.9,1312936.0,462720.0,850216.0,112087.7,2189818.1,507180.8,14551.4,1431214.4,16675721.0,12074095.2,1564784.6,10509310.6,2065673.8,125181.9,579202.5,14844153.4,1831567.6
2018-05-09,12648443.3,3364577.7,2508113.2,1796769.4,711343.9,856464.4,75847.1,780617.4,9283865.6,2166018.0,4345390.0,2216866.8,367096.1,1849770.7,2128523.2,333630.3,99841.7,340917.0,1354134.1,1463098.0,787938.4,675159.6,421999.9,253159.7,1309359.6,456769.5,852590.1,111629.6,2207979.1,527564.3,14442.8,1419769.3,16706569.1,12100440.2,1565954.6,10534485.6,2052397.5,136033.2,582709.4,14871580.3,1834988.8
2018-05-16,12646364.9,3371236.8,2516724.8,1802933.8,713790.9,854512.0,75750.7,778761.3,9275128.2,2167016.3,4330682.3,2200414.8,364923.7,1835491.1,2130267.5,334155.0,99871.6,342052.5,1354188.4,1463655.6,788434.5,675221.1,421726.3,253494.8,1313773.9,459740.4,854033.5,111530.5,2175180.8,533191.0,14944.3,1421785.0,16679935.5,12088094.1,1571909.6,10516184.5,2050343.4,133193.6,577490.0,14849121.1,1830814.4
2018-05-23,12673370.0,3391514.2,2530422.9,1808692.4,721730.5,861091.4,76566.2,784525.2,9281855.8,2169578.4,4333733.3,2202798.0,364173.3,1838624.7,2130935.4,334309.6,99990.7,341946.4,1354688.6,1464577.9,788979.9,675598.0,421555.2,254042.7,1313966.1,460610.0,853356.1,111264.6,2200294.4,506674.0,16911.0,1444878.2,16730863.0,12138296.9,1579972.4,10558324.5,2027095.3,133539.6,603446.4,14902378.2,1828484.7
2018-05-30,12695645.2,3399029.6,2540616.6,1810059.5,730557.1,858412.9,75329.8,783083.2,9296615.6,2177656.1,4339391.6,2206364.6,363661.2,1842703.4,2133026.9,334260.4,100107.5,342221.6,1356437.4,1468357.4,792382.2,675975.2,421862.6,254112.6,1311210.6,461482.5,849728.1,111020.8,2185591.7,523347.2,16144.1,1437585.7,16747293.1,12154958.9,1591804.3,10563154.5,2030123.8,136715.9,583354.4,14905152.9,1842140.2
2018-06-06,12702412.0,3394317.3,2536626.2,1808789.3,727836.9,857691.1,75577.2,782113.9,9308094.7,2180758.5,4342786.5,2206439.1,363028.6,1843410.5,2136347.4,334851.1,100357.1,343239.4,1357899.7,1469064.0,792224.8,676839.2,421954.0,254885.2,1315485.7,463011.8,852473.9,111144.9,2179427.2,525562.7,15869.0,1408576.7,16720702.6,12150369.1,1582961.5,10567407.6,2032420.6,125180.1,569624.5,14877594.3,1843108.3
2018-06-13,12718761.4,3410016.7,2549480.8,1818824.8,730656.0,860535.9,75976.7,784559.2,9308744.8,2177046.1,4343699.9,2200834.3,362318.1,1838516.2,2142865.6,335590.5,100433.5,343555.0,1363286.6,1470573.1,793385.1,677188.0,422035.8,255152.2,1317425.7,464690.3,852735.4,111092.6,2206449.4,511323.4,15733.7,1398377.1,16739552.4,12150491.2,1589212.9,10561278.3,2057933.0,128099.8,557876.9,14894400.9,1845151.5
2018-06-20,12766258.8,3415579.9,2554840.7,1824924.9,729915.8,860739.2,76212.6,784526.6,9350678.9,2197315.1,4355727.1,2210731.4,361809.6,1848921.8,2144995.7,336216.4,100533.9,343524.3,1364721.1,1470354.1,792910.3,677443.8,421966.9,255476.9,1327282.6,466420.3,860862.3,111141.7,2161345.9,511780.8,15519.9,1393049.0,16736812.8,12162229.7,1598137.7,10564091.9,2035081.1,147593.7,546264.0,14891168.5,1845644.3
2018-06-27,12774458.1,3424578.7,2562745.2,1831094.1,731651.0,861833.5,76974.7,784858.8,9349879.5,2193309.1,4363626.5,2213686.4,361389.3,1852297.2,2149940.0,336693.1,100502.4,345174.3,1367570.2,1470295.1,793045.0,677250.1,421510.0,255740.1,1322648.7,466721.8,855927.0,111642.6,2190061.0,513260.7,15588.0,1396449.1,16778174.3,12180396.9,1613444.1,10566952.8,2044140.1,172401.5,551797.4,14948735.8,1829438.5
2018-07-04,12757689.4,3415658.6,2556255.0,1827498.6,728756.4,859403.6,75530.6,783873.0,9342030.8,2192468.0,4358277.9,2208393.6,360672.8,1847720.7,2149884.3,335263.8,100440.1,345482.9,1368697.4,1471476.1,793399.7,678076.4,420974.9,257101.4,1319808.8,467115.9,852692.9,110713.6,2198388.2,532845.9,16241.9,1392630.0,16787081.8,12221191.4,1623748.0,10597443.4,2036938.7,143045.8,549390.7,14950566.7,1836515.2
2018-07-11,12788985.5,3427763.1,2565110.3,1833038.3,732071.9,862652.9,75219.2,787433.7,9361222.3,2207366.2,4358523.9,2207360.8,359995.4,1847365.3,2151163.1,335460.7,100298.6,346265.2,1369138.6,1470277.9,791901.8,678376.2,421075.3,257300.9,1325054.3,468989.1,856065.2,110586.5,2151481.2,513423.4,16121.9,1382826.3,16742251.8,12191610.8,1612835.7,10578775.2,2009445.7,138378.4,552353.6,14891788.6,1850463.2
2018-07-18,12786194.5,3424997.2,2562568.9,1830860.7,731708.3,862428.3,74755.2,787673.1,9361197.3,2203565.0,4362151.7,2209644.6,359457.4,1850187.2,2152507.1,335735.5,100408.5,346691.9,1369671.3,1471334.5,792938.1,678396.4,420985.1,257411.3,1324146.1,469780.9,854365.2,110826.3,2153996.7,513809.1,15314.9,1399831.1,16758320.1,12181074.1,1614648.9,10566425.2,2018154.7,142659.8,567204.0,14909092.7,1849227.4
2018-07-25,12798587.4,3429276.0,2565954.5,1829505.3,736449.1,863321.5,74657.5,788664.0,9369311.4,2199005.2,4367853.6,2212723.8,358909.4,1853814.4,2155129.8,336455.1,100455.4,346882.3,1371337.0,1472038.4,793356.0,678682.4,421160.7,257521.7,1330414.2,474829.6,855584.6,110448.9,2142864.0,538286.5,15227.8,1373283.7,16757800.5,12232217.3,1616502.3,10615715.0,1989188.2,143520.8,552082.6,14917008.9,1840791.6
2018-08-01,12779094.3,3408198.1,2550826.7,1823453.9,727372.8,857371.4,74561.8,782809.6,9370896.2,2201447.2,4361199.7,2212080.4,358078.6,1854001.8,2149119.3,336498.6,100482.7,346531.7,1365606.3,1472708.2,793098.5,679609.7,421197.0,258412.6,1335541.1,476814.4,858726.7,110082.2,2137200.8,514329.5,14855.7,1384236.3,16719634.4,12244100.1,1623703.3,10620396.8,1994134.2,98123.7,545240.8,14881598.8,1838035.7
2018-08-08,12783376.5,3418946.9,2559084.4,1827335.0,731749.4,859862.5,74239.8,785622.8,9364429.6,2198591.1,4358462.1,2210551.9,357522.0,1853029.9,2147910.3,336917.2,100653.4,347213.0,1363126.6,1475001.9,795402.9,679599.0,421379.1,258219.9,1332374.5,476144.3,856230.2,110332.3,2106039.9,515651.8,15106.7,1376742.2,16686584.7,12222106.4,1608905.8,10613200.5,1971016.6,95596.9,556404.7,14845124.5,1841460.2
2018-08-15,12797119.6,3424480.0,2564909.2,1831498.0,733411.2,859570.8,73992.6,785578.3,9372639.6,2204410.0,4357648.9,2208943.8,356917.4,1852026.4,2148705.1,337267.5,100713.3,347883.4,1362840.9,1474748.4,795181.4,679567.0,421066.3,258500.7,1335832.3,476566.1,859266.2,110277.4,2063390.4,561315.1,15637.9,1391541.0,16718726.6,12244367.2,1614600.5,10629766.7,1959843.0,102733.5,567461.4,14874405.1,1844321.5
2018-08-22,12811587.9,3424747.1,2564339.3,1829705.7,734633.6,860407.9,74109.1,786298.7,9386840.7,2209034.4,4367150.4,2214734.7,356344.9,1858389.9,2152415.6,337337.4,100915.2,349058.6,1365104.3,1476740.5,796535.1,680205.4,421220.4,258985.0,1333915.5,477396.0,856519.6,110166.6,2059375.0,549470.1,15472.6,1390546.8,16716285.8,12240999.3,1614912.1,10626087.2,1956189.4,113180.6,560886.4,14871255.7,1845030.1
2018-08-29,12812156.9,3419704.7,2559897.6,1825276.9,734620.7,859807.1,73504.3,786302.9,9392452.2,2212009.1,4372229.0,2217972.0,355893.0,1862079.0,2154256.9,337979.0,101007.3,349272.4,1365998.3,1477718.2,797477.7,680240.5,420969.1,259271.4,1330495.9,475814.1,854681.8,110195.3,2056803.7,525988.2,15362.0,1382211.8,16682327.4,12225634.8,1625548.8,10600086.0,1968352.2,98640.1,558044.4,14850671.5,1831655.9
2018-09-05,12822325.1,3414072.2,2561224.9,1822041.2,739183.7,852847.2,73924.2,778923.0,9408252.9,2216810.1,4374438.9,2218128.6,355336.6,1862792.0,2156310.3,338779.3,101152.4,349524.2,1366854.4,1480006.3,798854.2,681152.1,421169.3,259982.8,1336997.6,478209.8,858787.8,110219.1,2058976.2,536767.8,15544.1,1372827.6,16696221.6,12239296.7,1632492.6,10606804.1,1950264.3,117413.3,551304.1,14858278.4,1837943.3
2018-09-12,12837008.3,3423638.1,2570647.3,1827101.6,743545.7,852990.8,74247.6,778743.2,9413370.2,2217649.8,4382924.7,2224495.7,354785.1,1869710.6,2158429.0,339196.4,101234.4,349945.3,1368052.9,1480044.8,797977.8,682067.0,421389.4,260677.6,1332750.9,478404.9,854346.0,110275.8,2046540.6,544366.2,15152.8,1364098.5,16696890.7,12238303.8,1653918.0,10584385.8,1965678.4,100361.9,556070.3,14860414.3,1836476.4
2018-09-19,12847613.7,3427283.3,2571465.8,1827273.0,744192.8,855817.5,74759.1,781058.4,9420330.4,2222645.1,4385100.6,2223561.0,354090.7,1869470.3,2161539.7,339310.3,101252.8,351170.8,1369805.8,1481952.2,799157.1,682795.2,421583.3,261211.9,1330632.4,475705.3,854927.2,110221.7,2027388.9,538281.1,15594.2,1377769.8,16696426.0,12266031.5,1657622.6,10608408.9,1931584.9,97274.3,573478.3,14868369.0,1828057.0
2018-09-26,12849595.8,3422873.4,2567713.0,1829426.7,738286.3,855160.3,73075.7,782084.7,9426722.4,2223441.8,4383899.2,2219342.4,353464.4,1865878.0,2164556.7,338859.1,101339.4,353135.1,1371223.0,1482193.2,798599.0,683594.2,421455.7,262138.6,1337188.2,481065.0,856123.2,110166.8,2072408.6,541127.3,15023.1,1378003.7,16745991.8,12316030.7,1665405.0,10650625.7,1962970.0,76015.7,570140.0,14925156.5,1820835.2
2018-10-03,12876568.2,3421944.7,2566378.8,1826706.7,739672.1,855565.9,73142.1,782423.8,9454623.5,2239183.3,4388910.9,2223603.7,353427.9,1870175.7,2165307.3,339323.4,101391.2,353859.1,1370733.5,1484973.6,800405.2,684568.4,421725.9,262842.6,1341555.6,482999.0,858556.6,110343.5,2069841.1,555296.7,14483.7,1409846.5,16815692.6,12310089.2,1683832.4,10626256.8,2001974.5,65665.6,591467.1,14969196.4,1846496.3
